path,category
data\raw\noise\dataset_acoustix\SESA\train\explosion_109.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_110.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_111.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_112.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_114.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_115.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_116.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_117.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_118.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_120.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_121.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_122.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_124.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_125.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_126.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_127.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_128.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_130.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_131.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_132.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_133.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_134.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_135.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_137.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_138.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_139.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_141.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_142.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_143.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_144.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_145.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_146.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_148.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_149.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_150.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_151.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_152.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_153.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_154.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_155.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_157.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_158.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_159.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_160.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_161.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_162.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_163.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_165.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_166.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_167.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_169.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_170.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_171.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_172.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_173.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_174.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_175.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_176.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_177.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_178.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_179.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_180.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_181.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_183.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_184.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_185.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_187.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_188.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_190.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_192.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_193.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_194.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_196.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_197.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_198.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_200.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_201.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_202.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_204.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_205.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_206.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\explosion_207.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_000.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_001.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_002.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_003.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_004.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_005.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_006.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_007.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_008.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_010.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_011.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_012.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_013.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_015.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_016.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_017.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_018.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_020.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_021.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_022.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_023.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_024.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_025.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_028.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_029.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_030.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_031.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_033.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_034.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_035.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_036.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_037.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_038.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_039.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_040.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_042.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_043.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_044.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_046.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_048.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_049.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_050.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_051.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_052.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_053.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_055.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_056.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_057.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_058.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_059.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_060.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_062.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_064.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_065.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_066.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_067.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_068.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_069.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_070.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_071.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_073.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_074.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_075.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_077.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_078.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_079.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_081.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_082.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_083.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_085.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_086.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_087.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_088.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_089.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_090.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_092.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_094.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_095.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_096.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\gunshot_097.wav,impulsive
data\raw\noise\dataset_acoustix\SESA\train\siren_000.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_001.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_002.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_003.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_004.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_005.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_006.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_007.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_008.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_009.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_010.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_011.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_012.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_013.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_014.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_015.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_016.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_017.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_019.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_020.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_021.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_022.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_023.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_024.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_025.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_026.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_027.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_028.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_029.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_031.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_032.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_033.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_034.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_036.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_037.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_038.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_039.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_040.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_041.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_043.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_044.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_045.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_046.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_048.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_049.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_051.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_053.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_054.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_055.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_056.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_057.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_058.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_060.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_061.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_062.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_063.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_064.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_065.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_066.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_067.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_068.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_069.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_070.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_072.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_073.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_074.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_075.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_076.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_077.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_078.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_079.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_080.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_081.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_082.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_083.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_084.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_085.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_087.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_088.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_090.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_091.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_092.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_094.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_095.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_096.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_098.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_100.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_101.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_103.wav,stationary
data\raw\noise\dataset_acoustix\SESA\train\siren_104.wav,stationary
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0000.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0001.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0002.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0003.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0004.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0005.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0006.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0007.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0008.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0009.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0010.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0011.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\bounce\0012.wav,unknown
